ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12541,Ready to Move,NA,6,N,Royal Builders and Developers,NA,NA,20000000,2 Cr,NA,NA,NA,NA,NA,NA,1115,Royal Residency,17937,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,3,2 Covered,NA,NA,Resale,6 of 8 Floor,Apartment,Thane,4,Owner,8,NA,F,1115,NA,Y,Bachelors/Family,"Kalyan West, Thane",4 BHK Flat,Sq-ft,0,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
12540,Ready to Move,NA,9,N,TATA Housing Development Company Ltd.,ABAMNC,0,7500000,75 Lac,Vitrified,No/Rare Powercut,Monthly,NA,NA,Kalyan - Bhiwandi Junction,1017,Tata Amantra,7375,NA,Kalyan West,NA,Sq-ft,N,Freehold,Unfurnished,2,NA,NA,Main Road,Resale,9 of 15 Floor,Apartment,Thane,2,Owner,15,Water Availability 24 Hours Available,F,1017,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
12539,Ready to Move,NA,Ground,N,NA,NA,NA,5000000,50 Lac,Ceramic Tiles,NA,NA,NA,NA,Hotel kashish international,750,NA,6667,NA,Kalyan West,East Facing Property,Sq-ft,N,NA,Furnished,2,1 Open,East,"Garden/Park, Main Road",Resale,Ground of 3 Floor,Apartment,Thane,2,Owner,3,NA,F,750,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12538,Ready to Move,NA,6,N,NA,NA,NA,6500000,65 Lac,Vitrified,NA,NA,NA,NA,"Wayale nagar, poddar school",850,NA,7647,NA,Kalyan West,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,NA,West,"Garden/Park, Main Road",Resale,6 of 8 Floor,Apartment,Thane,2,Owner,8,NA,F,850,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12537,Ready to Move,NA,6,N,Raunak Group,NA,NA,4000000,40 Lac,NA,NA,Monthly,2500,NA,near Don Bosco school,600,Raunak City 3,6667,480,Kalyan West,East Facing Property,Sq-ft,Y,Freehold,Semi-Furnished,1,NA,East,"Main Road, Garden/Park, Pool",New Property,6 of 7 Floor,Apartment,Thane,1,Owner,7,NA,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12536,Ready to Move,NA,7,N,NA,NA,NA,4800000,48 Lac,NA,NA,Monthly,2300,100000,NA,663,NA,7240,450,Kalyan West,NA,Sq-ft,N,Freehold,Unfurnished,1,NA,NA,Garden/Park,Resale,7 of 7 Floor,Apartment,Kalyan,1,Owner,7,NA,F,663,Sq-ft,Y,Bachelors/Family,"Kalyan West, Kalyan",1 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12535,Ready to Move,NA,7,N,NA,NA,NA,4700000,47 Lac,NA,NA,NA,NA,NA,Jhulelaal Chowk,750,Seasons Avenue Kalyan,6267,694,Kalyan West,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,1,NA,North - West,Main Road,Resale,7 of 7 Floor,Apartment,Thane,1,Owner,7,NA,F,750,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12534,Ready to Move,NA,4,N,Haware Engineers & Builders Pvt Ltd,NA,NA,3600000,36 Lac,Vitrified,NA,Monthly,NA,NA,Near Haware Paradise,608,Haware Pinnacle,5921,466,Kalyan West,NA,Sq-ft,N,Freehold,Unfurnished,1,NA,West,"Garden/Park, Main Road",Resale,4 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,608,Marla,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12533,Ready to Move,NA,1,N,Mahavir Builders,NA,NA,5999999,60 Lac,NA,NA,NA,NA,10000,NA,1175,Mahavir Heights,5106,1000,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,1 of 5 Floor,Apartment,Thane,2,Owner,5,NA,F,1175,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12532,Ready to Move,NA,5,N,NA,NA,NA,12500000,1.25 Cr,Marbonite,NA,NA,NA,NA,"Near HDFC Bank, Behind Kamal Motors",1240,NA,10081,NA,Rambaug Lane Number 4,East Facing Property,Sq-ft,N,Co-operative Society,Furnished,4,1 Covered,East,Garden/Park,Resale,5 of 7 Floor,Apartment,Thane,3,Owner,7,NA,F,1240,NA,Y,Bachelors/Family,"Rambaug Lane Number 4, Thane",3 BHK Flat,Sq-ft,0,10 to 15 years,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12531,Ready to Move,NA,15,N,Kohinoor Group,ABAMNC,1,5499000,55 Lac,Vitrified,No/Rare Powercut,Monthly,1200,100000,Anubhav Hotel,690,Kohinoor Majestic,7970,491,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,1 Open,East,"Garden/Park, Main Road",Resale,15 of 15 Floor,Apartment,Thane,1,Agent,15,Water Availability 24 Hours Available,F,690,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
12530,Ready to Move,NA,1,N,Haware Engineers & Builders Pvt Ltd,ABAAut,1,5000000,50 Lac,Vitrified,No/Rare Powercut,Monthly,1500,500000,Shree Ganesh Mandir,851,Haware Pinnacle,5875,548,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,2,1 Open,East,"Garden/Park, Pool",Resale,1 of 9 Floor,Apartment,Thane,2,Owner,9,Water Availability 24 Hours Available,F,851,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12529,Ready to Move,NA,6,N,Aashapura Builders and Developers,NA,NA,5200000,52 Lac,NA,NA,NA,NA,NA,NA,960,Aashapura Crown City,5417,648,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,Garden/Park,Resale,6 of 7 Floor,Apartment,Thane,2,Owner,7,NA,F,960,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12528,Ready to Move,NA,1,N,Innovative Buildcon,NA,NA,13500000,1.35 Cr,NA,NA,NA,NA,NA,Near Springtime club,1300,Tycoons Residency,10385,1063,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,2,NA,North - East,NA,Resale,1 of 7 Floor,Apartment,Thane,3,Owner,7,NA,F,1300,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",3 BHK Flat,Sq-ft,0,15 to 20 years,1,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12527,Ready to Move,NA,2,N,NA,NA,NA,8500000,85 Lac,NA,NA,NA,NA,NA,NA,1000,NA,8500,650,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,Main Road,Resale,2 of 7 Floor,Apartment,Thane,2,Owner,7,NA,F,1000,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12526,Ready to Move,NA,2,N,Realty Builders,KDMC,1,6000000,60 Lac,Vitrified,No/Rare Powercut,Monthly,1800,100000,"Reputed school in the vicinity, market and other important daily needs",1200,Bajaj Prakriti Angan,5000,700,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,2,5 Open,North - West,Main Road,Resale,2 of 12 Floor,Apartment,Thane,2,Owner,12,Water Availability 24 Hours Available,F,1200,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12525,Ready to Move,NA,2,N,Rutu Group,KDMC,NA,7800000,78 Lac,NA,No/Rare Powercut,Monthly,NA,NA,NA,985,Rutu Riverside Estate,7918,638,Kalyan West,East Facing Property,Sq-ft,N,NA,Furnished,2,1 Open,East,NA,Resale,2 of 10 Floor,Builder Floor Apartment,Thane,2,Owner,10,Water Availability 24 Hours Available,F,985,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,3,NA,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12524,Ready to Move,NA,13,N,TATA Housing Development Company Ltd.,NA,1,5500000,55 Lac,Ceramic Tiles,No/Rare Powercut,NA,NA,NA,Strategically located Bhiwandi Kalyan Junction on Mumbai Nashik expess,927,Tata Amantra,5933,612,Kalyan West,NA,Sq-ft,N,Freehold,Unfurnished,1,NA,North - East,NA,Resale,13 of 24 Floor,Apartment,Thane,2,Owner,24,NA,F,927,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12523,Under Construction,Apr '23,5,Y,Honest Developers,ABAAut,45,3500000,35 Lac,Vitrified,No/Rare Powercut,Monthly,1200,100000,Honest Kalyan Nagari is an housing project at Kon gaon in Beyond Thane,650,Kalyan Nagari,5384,450,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Pool, Garden/Park, Main Road",New Property,5 of 15 Floor,Apartment,Thane,1,Agent,15,Water Availability 24 Hours Available,F,650,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,3,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12522,Under Construction,Dec '25,10,N,Tycoons Group,KDMC,79,3900000,39 Lac,Vitrified,No/Rare Powercut,Monthly,1500,100000,Kalyan has its Khadakpada  the most premium and prestigious address,650,Tycoons Square,6000,450,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",East,"Pool, Garden/Park, Main Road",New Property,10 of 23 Floor,Apartment,Thane,1,Agent,23,Water Availability 24 Hours Available,F,650,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,3,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12521,Under Construction,Mar '25,19,N,NA,KDMC,20,3673500,36.7 Lac,Ceramic Tiles,No/Rare Powercut,Per sq. Unit Monthly,3,100000,Excellent Location in Godrej Hills Behind DMart kalyan west,650,NA,5651,408,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,Main Road,New Property,19 of 26 Floor,Apartment,Thane,1,Agent,26,Water Availability 24 Hours Available,F,650,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12520,Under Construction,Dec '24,9,Y,Godrej Properties,NA,NA,8820000,88.2 Lac,NA,NA,NA,NA,500000,majiwada metro station,875,Godrej Nirvaan,10080,675,Kalyan West,NA,Sq-ft,Y,Freehold,Semi-Furnished,2,NA,East,"Pool, Garden/Park",New Property,9 of 26 Floor,Apartment,Thane,2,Agent,26,NA,F,875,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12519,Under Construction,Mar '23,27,N,Tycoons Group,ABAAut,3,4569000,45.7 Lac,Vitrified,No/Rare Powercut,Monthly,2,50000,"opposite birla school, RTO road, Kalyan & Shahad station at 2km distan",674,Tycoons Goldmine Avenue 1,6778,421,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North - East,"Garden/Park, Main Road",New Property,27 of 35 Floor,Apartment,Thane,1,Agent,35,Water Availability 24 Hours Available,F,674,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12518,Ready to Move,NA,16,N,Raunak Group,KDMC,2,3750000,37.5 Lac,Vitrified,No/Rare Powercut,Monthly,1500,99999,situated at Raunak City Rd kalyan west,630,Raunak City Sector 4,5952,405,Kalyan West,NA,Sq-ft,Y,Freehold,Semi-Furnished,1,1 Open,East,"Garden/Park, Pool, Main Road",New Property,16 of 24 Floor,Apartment,Thane,1,Agent,24,Water Availability 24 Hours Available,F,630,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,New Construction,3,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12517,Ready to Move,NA,5,N,NA,KDMC,0,5800000,58 Lac,Vitrified,No/Rare Powercut,Monthly,1800,100000,Near Agarwal College,970,NA,5979,670,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,2,1 Open,East,Main Road,Resale,5 of 9 Floor,Apartment,Thane,2,Agent,9,Water Availability 24 Hours Available,F,970,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12516,Ready to Move,NA,2,N,NA,KDMC,0,4600000,46 Lac,Vitrified,No/Rare Powercut,Monthly,1500,100000,near khadak pada Circle,600,NA,7666,425,Kalyan West,NA,Sq-ft,Y,Freehold,Semi-Furnished,1,1 Open,East,Main Road,New Property,2 of 7 Floor,Apartment,Thane,1,Agent,7,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,2,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12515,Under Construction,Dec '25,15,N,Godrej Properties,ABAAut,20,5249000,52.5 Lac,Vitrified,No/Rare Powercut,Monthly,3,50000,"Within 12 mins from Kalyan station, Close to upcoming metro line 5",803,Godrej Riviera,6536,502,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,North - East,"Garden/Park, Main Road",New Property,15 of 22 Floor,Apartment,Thane,2,Agent,22,Water Availability 24 Hours Available,F,803,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12514,Under Construction,Dec '24,12,N,Godrej Properties,ABAMNC,100,4440000,44.4 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,7,100000,"Kalyan West, Mumbai Beyond Thane.",550,Godrej Nirvaan,9631,367,Kalyan West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Open,North,"Pool, Garden/Park",New Property,12 of 31 Floor,Apartment,Thane,1,Agent,31,Water Availability 24 Hours Available,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
